2 qid:400 1:1.5001680850982666 2:3.2129204273223877 3:1.5475399494171143 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:21.110801696777344 14:9.782575607299805 15:19.06810188293457 16:0.0 17:14.544748306274414 18:6.9622802734375 19:13.074501991271973 20:0.0 21:11.317035675048828 22:2.3709404468536377 23:10.326094627380371 24:0.0 25:1667.0 #docno: FT942-4199
2 qid:400 1:0.5960720777511597 2:0.0 3:0.8611291646957397 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.361867904663086 14:0.0 15:8.395910263061523 16:0.0 17:5.110101222991943 18:0.0 19:5.348405838012695 20:0.0 21:3.5721192359924316 22:0.0 23:3.5564613342285156 24:0.0 25:559.0 #docno: FT942-1994
2 qid:400 1:0.5960720777511597 2:2.5589261054992676 3:0.5299882888793945 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.361867904663086 14:0.0 15:7.848196506500244 16:0.0 17:5.089688301086426 18:0.0 19:6.586855411529541 20:0.0 21:3.564924955368042 22:0.0 23:3.5564613342285156 24:0.0 25:2061.0 #docno: FT933-14799
2 qid:400 1:0.5960720181465149 2:0.0 3:0.6251989603042603 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.345355987548828 14:0.0 15:6.69404411315918 16:0.0 17:5.089688301086426 18:0.0 19:6.325901985168457 20:0.0 21:3.5643649101257324 22:0.0 23:3.3817992210388184 24:0.0 25:4646.0 #docno: FT923-6605
2 qid:400 1:0.5928467512130737 2:0.0 3:0.6963333487510681 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.300172805786133 14:0.0 15:8.26482105255127 16:0.0 17:5.089688301086426 18:0.0 19:6.3730597496032715 20:0.0 21:3.5406248569488525 22:2.365008592605591 23:2.965003728866577 24:0.0 25:3143.0 #docno: FT942-48
2 qid:400 1:0.5914164185523987 2:0.0 3:0.6522281169891357 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.300172805786133 14:0.0 15:8.239092826843262 16:0.0 17:5.089688301086426 18:0.0 19:5.589096546173096 20:0.0 21:3.517435312271118 22:0.0 23:3.3337419033050537 24:0.0 25:4430.0 #docno: FT942-7404
2 qid:400 1:0.5878856182098389 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.249117374420166 14:6.176125526428223 15:6.752387046813965 16:0.0 17:5.073929309844971 18:0.0 19:4.8363728523254395 20:0.0 21:3.4509289264678955 22:0.0 23:3.2657270431518555 24:0.0 25:459.0 #docno: FT942-11486
2 qid:400 1:0.5878856182098389 2:0.0 3:0.8217301964759827 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.2481608390808105 14:0.0 15:6.250258445739746 16:0.0 17:5.06229305267334 18:4.428560256958008 19:4.550440788269043 20:0.0 21:3.412311553955078 22:0.0 23:3.4049696922302246 24:0.0 25:568.0 #docno: FT923-9811
2 qid:400 1:0.5871080756187439 2:2.353869676589966 3:0.5424603819847107 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.2481608390808105 14:0.0 15:6.498260974884033 16:0.0 17:5.035201072692871 18:0.0 19:5.067800521850586 20:0.0 21:3.3866279125213623 22:0.0 23:2.557295799255371 24:0.0 25:3790.0 #docno: FT923-2498
2 qid:400 1:0.5861101150512695 2:0.0 3:0.6538742780685425 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.239502429962158 14:0.0 15:8.316762924194336 16:0.0 17:5.032646656036377 18:5.827853202819824 19:0.0 20:0.0 21:3.382903575897217 22:0.0 23:3.2048017978668213 24:0.0 25:2638.0 #docno: FT942-2523
2 qid:400 1:0.5849295854568481 2:0.0 3:0.6984679102897644 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.239502429962158 14:0.0 15:8.188115119934082 16:0.0 17:4.995203971862793 18:0.0 19:5.980578899383545 20:0.0 21:3.368143081665039 22:0.0 23:3.197197198867798 24:0.0 25:1281.0 #docno: FT941-16116
2 qid:400 1:0.5807229280471802 2:0.0 3:0.6516173481941223 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.239502429962158 14:0.0 15:8.21352481842041 16:0.0 17:4.9916911125183105 18:0.0 19:4.078070163726807 20:0.0 21:3.3608438968658447 22:0.0 23:3.182159185409546 24:0.0 25:3932.0 #docno: FT941-16611
2 qid:400 1:0.5760079026222229 2:2.7024314403533936 3:0.5177935361862183 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.239502429962158 14:0.0 15:7.666335105895996 16:0.0 17:4.9916911125183105 18:0.0 19:4.26967191696167 20:0.0 21:3.3608438968658447 22:0.0 23:3.189649820327759 24:0.0 25:1322.0 #docno: FT942-13750
2 qid:400 1:0.5760079026222229 2:0.0 3:0.5512333512306213 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.18203067779541 14:0.0 15:6.820327281951904 16:0.0 17:4.9775776863098145 18:0.0 19:5.937992095947266 20:0.0 21:3.3608438968658447 22:0.0 23:3.182159185409546 24:0.0 25:1067.0 #docno: FT933-10325
2 qid:400 1:0.5743893980979919 2:0.0 3:0.8611291646957397 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.179832458496094 14:8.099048614501953 15:0.0 16:0.0 17:4.9775776863098145 18:0.0 19:5.937992095947266 20:0.0 21:3.3608438968658447 22:2.373919725418091 23:2.5269906520843506 24:0.0 25:554.0 #docno: FT941-12870
2 qid:400 1:0.5743893980979919 2:0.0 3:0.8611291646957397 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.140925884246826 14:0.0 15:8.106550216674805 16:0.0 17:4.9775776863098145 18:0.0 19:5.396535873413086 20:0.0 21:3.3581149578094482 22:2.34839129447937 23:2.9547746181488037 24:0.0 25:563.0 #docno: FT933-3035
2 qid:400 1:0.5743893980979919 2:0.0 3:0.8136904835700989 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.1217041015625 14:7.847857475280762 15:5.911826133728027 16:0.0 17:4.948155879974365 18:0.0 19:4.777553558349609 20:0.0 21:3.353597402572632 22:0.0 23:3.1784348487854004 24:0.0 25:599.0 #docno: FT933-14479
2 qid:400 1:0.5743893980979919 2:0.0 3:0.6807823181152344 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.1217041015625 14:0.0 15:6.133223056793213 16:0.0 17:4.92433500289917 18:0.0 19:5.78164005279541 20:0.0 21:3.352351188659668 22:2.348888635635376 23:2.309041738510132 24:0.0 25:810.0 #docno: FT923-7632
2 qid:400 1:0.5737176537513733 2:0.0 3:0.5757444500923157 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.121138095855713 14:0.0 15:7.942401885986328 16:0.0 17:4.92433500289917 18:0.0 19:5.78164005279541 20:0.0 21:3.3321681022644043 22:0.0 23:3.141934394836426 24:0.0 25:3471.0 #docno: FT933-8747
2 qid:400 1:0.5648221969604492 2:0.0 3:0.8903221487998962 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.121138095855713 14:0.0 15:7.942401885986328 16:0.0 17:4.92433500289917 18:0.0 19:6.155157566070557 20:0.0 21:3.329622983932495 22:2.3473970890045166 23:2.9331841468811035 24:0.0 25:557.0 #docno: FT941-12830
2 qid:400 1:0.5648221969604492 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.121138095855713 14:0.0 15:7.492711544036865 16:0.0 17:4.901048183441162 18:0.0 19:4.511591911315918 20:0.0 21:3.3251256942749023 22:2.3749146461486816 23:2.4867658615112305 24:0.0 25:474.0 #docno: FT941-4347
2 qid:400 1:0.5648221969604492 2:0.0 3:0.931754469871521 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.103219985961914 14:0.0 15:6.825159072875977 16:0.0 17:4.890063285827637 18:0.0 19:4.625504970550537 20:0.0 21:3.3251256942749023 22:0.0 23:3.141934394836426 24:0.0 25:523.0 #docno: FT942-8950
2 qid:400 1:0.5648221969604492 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.063395023345947 14:0.0 15:7.82499361038208 16:0.0 17:4.8805766105651855 18:5.5831522941589355 19:3.8280887603759766 20:0.0 21:3.3147528171539307 22:0.0 23:3.3039486408233643 24:0.0 25:484.0 #docno: FT942-11979
2 qid:400 1:0.5648221969604492 2:0.0 3:0.8903221487998962 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.063395023345947 14:0.0 15:7.82499361038208 16:0.0 17:4.8805766105651855 18:0.0 19:3.9902796745300293 20:0.0 21:3.311188220977783 22:0.0 23:3.134791612625122 24:0.0 25:532.0 #docno: FT942-772
2 qid:400 1:0.5648221969604492 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.063395023345947 14:0.0 15:8.088027954101562 16:0.0 17:4.874246120452881 18:0.0 19:4.704906463623047 20:0.0 21:3.311188220977783 22:0.0 23:3.134791612625122 24:0.0 25:549.0 #docno: FT933-9395
2 qid:400 1:0.5643948316574097 2:0.0 3:0.3140214681625366 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.9995832443237305 14:0.0 15:7.621993064880371 16:0.0 17:4.874246120452881 18:4.578538417816162 19:3.834440231323242 20:0.0 21:3.311188220977783 22:0.0 23:3.141934394836426 24:0.0 25:2983.0 #docno: FT942-10468
2 qid:400 1:0.5643948316574097 2:0.0 3:0.6254311800003052 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.989234924316406 14:8.099048614501953 15:4.9082441329956055 16:0.0 17:4.874246120452881 18:4.578538417816162 19:3.834440231323242 20:0.0 21:3.300100564956665 22:2.349386215209961 23:2.8969552516937256 24:0.0 25:2951.0 #docno: FT942-4008
2 qid:400 1:0.5643948316574097 2:0.0 3:0.6004037261009216 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.989234924316406 14:0.0 15:6.825159072875977 16:0.0 17:4.860982418060303 18:0.0 19:4.645084381103516 20:0.0 21:3.2974424362182617 22:2.3749146461486816 23:2.4654884338378906 24:0.0 25:3095.0 #docno: FT923-5548
2 qid:400 1:0.5628830790519714 2:0.0 3:0.6838949918746948 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.973503589630127 14:0.0 15:7.199334621429443 16:0.0 17:4.860982418060303 18:0.0 19:4.846401214599609 20:0.0 21:3.2974424362182617 22:0.0 23:3.127699375152588 24:0.0 25:1505.0 #docno: FT942-12890
2 qid:400 1:0.5571500658988953 2:0.0 3:0.6327728033065796 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.9648590087890625 14:0.0 15:6.684110641479492 16:0.0 17:4.856793403625488 18:5.827853202819824 19:3.31514573097229 20:0.0 21:3.292854070663452 22:0.0 23:3.2775816917419434 24:0.0 25:4276.0 #docno: FT942-4685
2 qid:400 1:0.5549129247665405 2:0.0 3:0.7611377835273743 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.9648590087890625 14:6.319659233093262 15:5.562802314758301 16:0.0 17:4.856793403625488 18:0.0 19:4.777553558349609 20:0.0 21:3.2838828563690186 22:0.0 23:3.106719493865967 24:0.0 25:695.0 #docno: FT933-5297
2 qid:400 1:0.5542638897895813 2:0.0 3:0.7116391658782959 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.9648590087890625 14:6.319659233093262 15:5.562802314758301 16:0.0 17:4.784908294677734 18:0.0 19:4.872690677642822 20:0.0 21:3.2705047130584717 22:0.0 23:3.0929737091064453 24:0.0 25:1243.0 #docno: FT941-14407
2 qid:400 1:0.5520272850990295 2:0.0 3:0.5972171425819397 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.952735424041748 14:0.0 15:6.550257682800293 16:0.0 17:4.775884628295898 18:0.0 19:5.189260482788086 20:0.0 21:3.2643823623657227 22:0.0 23:3.2482757568359375 24:0.0 25:4499.0 #docno: FT933-9732
2 qid:400 1:0.5518555641174316 2:0.0 3:0.5788217782974243 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.899526596069336 14:0.0 15:7.612016201019287 16:0.0 17:4.770622730255127 18:0.0 19:4.728819847106934 20:0.0 21:3.2643823623657227 22:0.0 23:2.852992057800293 24:0.0 25:4916.0 #docno: FT941-5488
2 qid:400 1:0.5475452542304993 2:2.9311981201171875 3:0.4930381178855896 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.881580829620361 14:0.0 15:7.3649187088012695 16:0.0 17:4.760055065155029 18:0.0 19:4.704906463623047 20:0.0 21:3.25730299949646 22:0.0 23:3.079414129257202 24:0.0 25:4912.0 #docno: FT942-9114
2 qid:400 1:0.5475452542304993 2:2.3701891899108887 3:0.5512333512306213 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.877085208892822 14:0.0 15:6.934073448181152 16:0.0 17:4.760055065155029 18:3.986812114715576 19:3.70528507232666 20:0.0 21:3.25730299949646 22:0.0 23:3.079414129257202 24:0.0 25:4924.0 #docno: FT923-5704
1 qid:400 1:0.5449270009994507 2:0.0 3:0.6254311800003052 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.841706275939941 14:0.0 15:0.0 16:0.0 17:4.760055065155029 18:0.0 19:4.5697245597839355 20:0.0 21:3.25730299949646 22:0.0 23:3.0660359859466553 24:0.0 25:3132.0 #docno: FT942-7370
2 qid:400 1:0.5442762970924377 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.841706275939941 14:0.0 15:8.208123207092285 16:0.0 17:4.738367080688477 18:0.0 19:5.29600191116333 20:0.0 21:3.2442736625671387 22:0.0 23:3.0660359859466553 24:0.0 25:584.0 #docno: FT941-8090
2 qid:400 1:0.5442762970924377 2:0.0 3:0.806922972202301 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.841495513916016 14:0.0 15:7.408815383911133 16:0.0 17:4.727250576019287 18:0.0 19:5.308765888214111 20:0.0 21:3.2314116954803467 22:0.0 23:3.0528345108032227 24:0.0 25:668.0 #docno: FT941-13140
2 qid:400 1:0.5442762970924377 2:0.0 3:0.8217301964759827 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.819458961486816 14:0.0 15:6.684110641479492 16:0.0 17:4.685864448547363 18:0.0 19:4.669778347015381 20:0.0 21:3.2314116954803467 22:2.371436357498169 23:2.3976657390594482 24:0.0 25:618.0 #docno: FT941-15579
2 qid:400 1:0.5442762970924377 2:0.0 3:0.931754469871521 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.819458961486816 14:5.462432861328125 15:5.381820201873779 16:0.0 17:4.685864448547363 18:0.0 19:4.669778347015381 20:0.0 21:3.2314116954803467 22:2.3749146461486816 23:2.3976657390594482 24:0.0 25:538.0 #docno: FT941-10180
2 qid:400 1:0.5442762970924377 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.819458961486816 14:0.0 15:6.508776664733887 16:0.0 17:4.685864448547363 18:0.0 19:4.777553558349609 20:0.0 21:3.2314116954803467 22:2.3709404468536377 23:2.3976657390594482 24:0.0 25:572.0 #docno: FT942-7677
1 qid:400 1:0.5442762970924377 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.818196773529053 14:0.0 15:6.994355201721191 16:0.0 17:4.68093204498291 18:0.0 19:0.0 20:0.0 21:3.223139524459839 22:0.0 23:3.205866575241089 24:0.0 25:580.0 #docno: FT933-13226
2 qid:400 1:0.5442762970924377 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.78484582901001 14:0.0 15:8.032004356384277 16:0.0 17:4.68093204498291 18:0.0 19:6.176820755004883 20:0.0 21:3.2187130451202393 22:0.0 23:3.0269429683685303 24:0.0 25:588.0 #docno: FT933-7014
2 qid:400 1:0.5442762970924377 2:0.0 3:0.8715764284133911 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.77189826965332 14:0.0 15:6.687203407287598 16:0.0 17:4.676907539367676 18:0.0 19:4.973130226135254 20:0.0 21:3.2187130451202393 22:0.0 23:3.0398049354553223 24:0.0 25:601.0 #docno: FT933-6759
2 qid:400 1:0.5442762970924377 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.77189826965332 14:0.0 15:6.687203407287598 16:0.0 17:4.6572442054748535 18:0.0 19:4.711865425109863 20:0.0 21:3.2187130451202393 22:0.0 23:3.0398049354553223 24:0.0 25:607.0 #docno: FT933-10572
2 qid:400 1:0.5442762970924377 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.77189826965332 14:0.0 15:6.825159072875977 16:0.0 17:4.651922225952148 18:0.0 19:4.44307804107666 20:0.0 21:3.2187130451202393 22:0.0 23:3.0398049354553223 24:0.0 25:620.0 #docno: FT933-8155
2 qid:400 1:0.5442762970924377 2:0.0 3:0.6926587224006653 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.735692977905273 14:0.0 15:7.408815383911133 16:0.0 17:4.651922225952148 18:0.0 19:4.211959362030029 20:0.0 21:3.2187130451202393 22:2.3704447746276855 23:2.3976657390594482 24:0.0 25:730.0 #docno: FT923-8738
2 qid:400 1:0.5429779291152954 2:3.2077834606170654 3:0.4875183403491974 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.735692977905273 14:0.0 15:7.408815383911133 16:0.0 17:4.636908054351807 18:0.0 19:5.308765888214111 20:0.0 21:3.2187130451202393 22:0.0 23:3.0398049354553223 24:0.0 25:2623.0 #docno: FT923-5552
2 qid:400 1:0.5415395498275757 2:0.0 3:0.5805730819702148 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.735692977905273 14:0.0 15:7.286436557769775 16:0.0 17:4.636908054351807 18:0.0 19:5.308765888214111 20:0.0 21:3.209761381149292 22:0.0 23:3.1921205520629883 24:0.0 25:3217.0 #docno: FT941-8589
2 qid:400 1:0.5372921228408813 2:0.0 3:0.7611377835273743 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.735692977905273 14:0.0 15:6.834842205047607 16:0.0 17:4.636908054351807 18:0.0 19:5.185764789581299 20:0.0 21:3.1965599060058594 22:0.0 23:3.1921205520629883 24:0.0 25:719.0 #docno: FT942-13116
2 qid:400 1:0.5372921228408813 2:0.0 3:0.7611377835273743 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.730983734130859 14:0.0 15:6.894519329071045 16:0.0 17:4.636908054351807 18:0.0 19:4.770479202270508 20:0.0 21:3.1937897205352783 22:0.0 23:3.0269429683685303 24:0.0 25:690.0 #docno: FT933-7012
2 qid:400 1:0.5372921228408813 2:0.0 3:0.6491004824638367 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.714352607727051 14:0.0 15:6.49261999130249 16:0.0 17:4.625716209411621 18:0.0 19:5.854704856872559 20:0.0 21:3.1937897205352783 22:0.0 23:3.0269429683685303 24:0.0 25:791.0 #docno: FT923-14930
2 qid:400 1:0.534809947013855 2:0.0 3:0.6588498950004578 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.714352607727051 14:0.0 15:6.246232032775879 16:0.0 17:4.611020088195801 18:0.0 19:4.659316062927246 20:0.0 21:3.1937897205352783 22:0.0 23:3.014244556427002 24:0.0 25:1464.0 #docno: FT933-15142
2 qid:400 1:0.5290886759757996 2:0.0 3:0.5653589963912964 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.68000602722168 14:0.0 15:6.3424072265625 16:0.0 17:4.551228046417236 18:0.0 19:5.035299301147461 20:0.0 21:3.1937897205352783 22:0.0 23:3.014244556427002 24:0.0 25:1741.0 #docno: FT923-9010
2 qid:400 1:0.5273441076278687 2:0.0 3:0.5781587362289429 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.68000602722168 14:0.0 15:6.033941268920898 16:0.0 17:4.537587642669678 18:0.0 19:4.711865425109863 20:0.0 21:3.1937897205352783 22:0.0 23:3.014244556427002 24:0.0 25:3400.0 #docno: FT941-16614
2 qid:400 1:0.5273441076278687 2:0.0 3:0.6004037261009216 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.673915386199951 14:0.0 15:0.0 16:0.0 17:4.528696537017822 18:5.827853202819824 19:3.0412425994873047 20:0.0 21:3.1937897205352783 22:0.0 23:3.0269429683685303 24:0.0 25:3409.0 #docno: FT942-6314
1 qid:400 1:0.5258209109306335 2:2.0726702213287354 3:0.5216434001922607 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.673915386199951 14:0.0 15:0.0 16:0.0 17:4.528696537017822 18:0.0 19:4.567602634429932 20:0.0 21:3.1937897205352783 22:0.0 23:3.014244556427002 24:0.0 25:4325.0 #docno: FT942-9116
1 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.669657230377197 14:0.0 15:6.994355201721191 16:0.0 17:4.521231174468994 18:0.0 19:0.0 20:0.0 21:3.1937897205352783 22:0.0 23:2.989320993423462 24:0.0 25:616.0 #docno: FT941-6749
1 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.633112907409668 14:0.0 15:7.129417419433594 16:0.0 17:4.521231174468994 18:0.0 19:0.0 20:0.0 21:3.183530330657959 22:0.0 23:2.7904717922210693 24:0.0 25:626.0 #docno: FT941-2145
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.5676703453063965 14:8.099048614501953 15:4.507051467895508 16:0.0 17:4.469736576080322 18:0.0 19:5.035299301147461 20:0.0 21:3.183530330657959 22:2.344916343688965 23:2.7904717922210693 24:0.0 25:655.0 #docno: FT941-5066
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.5676703453063965 14:0.0 15:6.554713726043701 16:0.0 17:4.469736576080322 18:0.0 19:5.035299301147461 20:0.0 21:3.1694724559783936 22:0.0 23:3.014244556427002 24:0.0 25:615.0 #docno: FT941-3616
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.550295829772949 14:0.0 15:6.899506568908691 16:0.0 17:4.469736576080322 18:0.0 19:4.652345657348633 20:0.0 21:3.1694724559783936 22:0.0 23:2.989320993423462 24:0.0 25:655.0 #docno: FT941-16710
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.550295829772949 14:0.0 15:6.899506568908691 16:0.0 17:4.451709270477295 18:5.827853202819824 19:3.3686633110046387 20:0.0 21:3.1579699516296387 22:0.0 23:3.1260900497436523 24:0.0 25:616.0 #docno: FT942-102
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.550295829772949 14:0.0 15:6.757170677185059 16:0.0 17:4.451709270477295 18:0.0 19:4.211959362030029 20:0.0 21:3.1457324028015137 22:0.0 23:2.989320993423462 24:0.0 25:638.0 #docno: FT942-4923
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.533610820770264 14:0.0 15:7.129417419433594 16:0.0 17:4.451709270477295 18:0.0 19:4.00588846206665 20:0.0 21:3.1225430965423584 22:2.371436357498169 23:2.286095142364502 24:0.0 25:636.0 #docno: FT933-585
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.533610820770264 14:0.0 15:7.129417419433594 16:0.0 17:4.425055980682373 18:0.0 19:3.72965145111084 20:0.0 21:3.1225430965423584 22:0.0 23:2.9412636756896973 24:0.0 25:686.0 #docno: FT933-1976
2 qid:400 1:0.5258208513259888 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.533610820770264 14:0.0 15:6.696498394012451 16:0.0 17:4.425055980682373 18:4.304025173187256 19:3.72965145111084 20:0.0 21:3.1225430965423584 22:0.0 23:2.965003728866577 24:0.0 25:676.0 #docno: FT933-4521
